Date,Close,High,Low,Open,Volume,Adj Close
2020-01-02,68.54120635986328,68.65548201684376,68.50855528250368,68.54937068609225,5511000,68.54120635986328
2020-01-03,68.78607940673828,68.80240805903193,68.6473170000231,68.71261915408536,5368300,68.78607940673828
2020-01-06,68.70441436767578,68.81868995620938,68.65544089474781,68.81053186242306,3710400,68.70441436767578
2020-01-07,68.64730834960938,68.7289329181234,68.6228216018107,68.7289329181234,3029900,68.64730834960938
2020-01-08,68.54120635986328,68.72894227023569,68.48406853137304,68.67180444174545,3674400,68.54120635986328
2020-01-09,68.62281036376953,68.64729710755812,68.45139692969502,68.49221232104559,5886600,68.62281036376953
2020-01-10,68.73709869384766,68.76158544216308,68.64730979832072,68.69628952250712,4525700,68.73709869384766
2020-01-13,68.69628143310547,68.71260385420851,68.64730171468673,68.71260385420851,3735700,68.69628143310547
2020-01-14,68.79426574707031,68.80243007582973,68.71264114215067,68.72896357211134,3492300,68.79426574707031
2020-01-15,68.900390625,68.900390625,68.8187597838891,68.89222629537714,2594300,68.900390625
2020-01-16,68.85952758789062,68.916665400622,68.81871219555914,68.86769191186782,4784100,68.85952758789062
2020-01-17,68.85138702392578,68.85955135072042,68.76976243864941,68.78608486468201,3090600,68.85138702392578
2020-01-21,69.02276611328125,69.04725285390181,68.90849050534962,68.96562830931543,2910600,69.02276611328125
2020-01-22,69.0799560546875,69.0799560546875,69.02281820759744,69.04730496669914,4192100,69.0799560546875
2020-01-23,69.202392578125,69.24320799293595,69.15341906239823,69.202392578125,3104800,69.202392578125
2020-01-24,69.3084945678711,69.38195482492917,69.2187056575402,69.24319240989288,4548400,69.3084945678711
2020-01-27,69.53705596923828,69.54521406950026,69.46358947397827,69.52072731359941,3208600,69.53705596923828
2020-01-28,69.41458892822266,69.49621349195544,69.36561543549399,69.48804916731565,3993400,69.41458892822266
2020-01-29,69.6104965209961,69.65131192097557,69.49622087412038,69.5207076230858,4177500,69.6104965209961
2020-01-30,69.62684631347656,69.74928009547936,69.5697084726894,69.67581982627769,4795700,69.62684631347656
2020-01-31,69.80644226074219,69.85542201816818,69.6921665393478,69.70849520100971,6264000,69.80644226074219
2020-02-03,69.7434310913086,69.77615219177505,69.60436485409818,69.71070999084213,6030800,69.7434310913086
2020-02-04,69.5307846069336,69.5635057250702,69.46534237066038,69.55532388530726,4180900,69.5307846069336
2020-02-05,69.41619110107422,69.48163326879735,69.3916518484052,69.44073035374325,3537200,69.41619110107422
2020-02-06,69.48165893554688,69.49801636306584,69.40803490943425,69.45711967381297,3435700,69.48165893554688
2020-02-07,69.69435119628906,69.71889670404006,69.62073339577272,69.66981192945029,4169700,69.69435119628906
2020-02-10,69.80067443847656,69.84975295675432,69.75158967928856,69.81703186426573,2785500,69.80067443847656
2020-02-11,69.68619537353516,69.7925343069791,69.6780135352967,69.76799503317774,3799400,69.68619537353516
2020-02-12,69.60435485839844,69.63707595416591,69.57164000354186,69.61253669256803,4127500,69.60435485839844
2020-02-13,69.6697769165039,69.71886166642587,69.61251657568586,69.64523766199747,2852500,69.6697769165039
2020-02-14,69.7434310913086,69.80886705132974,69.73524925596404,69.7925096215524,3069000,69.7434310913086
2020-02-18,69.84976196289062,69.91520415630565,69.79250160388025,69.88248305959813,3645200,69.84976196289062
2020-02-19,69.84156799316406,69.88247091716913,69.79248947708598,69.82521056810803,3109600,69.84156799316406
2020-02-20,70.01336669921875,70.01336669921875,69.89884597221197,69.9233914773519,8404000,70.01336669921875
2020-02-21,70.18514251708984,70.29148139160559,70.12788216297976,70.15242142318257,6561500,70.18514251708984
2020-02-24,70.40599822998047,70.50416150630677,70.39781639672573,70.4877978397973,6314500,70.40599822998047
2020-02-25,70.4632797241211,70.55326119419246,70.40601935597678,70.42237678648428,7928900,70.4632797241211
2020-02-26,70.42235565185547,70.58596111239063,70.34873787529727,70.41418005951135,8015900,70.42235565185547
2020-02-27,70.50415802001953,70.65957539871336,70.44689767188814,70.56141836815091,9514600,70.50415802001953
2020-02-28,70.97044372558594,71.06042519094457,70.67596006457802,70.77411712430617,16377200,70.97044372558594
2020-03-02,70.92372131347656,71.23518971503168,70.89913301932874,71.16141857920721,10154400,70.92372131347656
2020-03-03,71.34989929199219,71.73512610683574,70.93187976547812,70.9564680458535,9323900,71.34989929199219
2020-03-04,71.33353424072266,71.63680442298939,71.30894594955674,71.522054895295,7445600,71.33353424072266
2020-03-05,71.60398864746094,71.71873812819582,71.53841572893307,71.62037875040404,5385000,71.60398864746094
2020-03-06,72.0958023071289,72.34169772477546,71.84991314286259,72.30071307070762,10176200,72.0958023071289
2020-03-09,71.9400863647461,73.21053592238415,71.89910795366922,73.16135932773916,12445600,71.9400863647461
2020-03-10,70.972900390625,71.87451289686935,70.972900390625,71.6696021006104,14177600,70.972900390625
2020-03-11,69.62870788574219,71.50569211803692,69.56314116296359,71.1286568851814,10511600,69.62870788574219
2020-03-12,65.8419418334961,69.57951294229875,62.69450859446633,68.42381924560594,16986900,65.8419418334961
2020-03-13,68.62052154541016,69.21885750837313,66.80091285722462,66.9566470477895,14137500,68.62052154541016
2020-03-16,69.34178924560547,69.38277389264051,65.16980981665924,66.65336148931631,8411000,69.34178924560547
2020-03-17,67.90742492675781,69.44015966984915,67.85824834521247,68.48117880943411,13629700,67.90742492675781
2020-03-18,66.26818084716797,67.75993188235205,65.82557257254622,66.75177380131149,10076800,66.26818084716797
2020-03-19,66.22716522216797,66.86648584195179,65.227199635991,65.35833928070994,11007200,66.22716522216797
2020-03-20,67.35008239746094,67.6615508255877,66.13701392455306,66.14520585438052,8864500,67.35008239746094
2020-03-23,68.84180450439453,68.84180450439453,66.55500009340565,66.56319827324275,10973300,68.84180450439453
2020-03-24,68.91558837890625,69.04672801369111,67.81726345235496,67.9893877405364,9371200,68.91558837890625
2020-03-25,69.8418197631836,70.20246489331194,68.96480149495794,68.96480149495794,9655500,69.8418197631836
2020-03-26,70.16143035888672,70.23520147098095,69.70243234009236,69.71063051996482,10803800,70.16143035888672
2020-03-27,70.5384750366211,70.60404797785773,69.84177973277642,69.9729256152497,4975200,70.5384750366211
2020-03-30,70.61227416992188,70.95652286790387,70.5057165347972,70.5057165347972,6030800,70.61227416992188
2020-03-31,69.9565658569336,70.83358408137522,69.9565658569336,70.69424619837588,8523900,69.9565658569336
2020-04-01,70.31798553466797,70.8601599364475,70.27691570465386,70.74515438467594,5995000,70.31798553466797
2020-04-02,70.6466064453125,70.79447168624029,70.55624400544912,70.74518536170945,6356100,70.6466064453125
2020-04-03,70.61372375488281,70.75337247368914,70.50693466414853,70.68765948487825,4151200,70.61372375488281
2020-04-06,70.83553314208984,70.89303593125399,70.64659182493111,70.89303593125399,4373100,70.83553314208984
2020-04-07,70.90123748779297,70.96695674377158,70.6958695133597,70.83552449914755,6009600,70.90123748779297
2020-04-08,71.08193969726562,71.08193969726562,70.81085255308518,70.89300473059286,4572300,71.08193969726562
2020-04-09,71.86236572265625,71.86236572265625,71.26268846840783,71.26268846840783,5070700,71.86236572265625
2020-04-13,71.63232421875,71.78840583528086,71.41874610567025,71.78840583528086,7018100,71.63232421875
2020-04-14,71.63232421875,71.78840583528086,71.55839477976036,71.78840583528086,5818300,71.63232421875
2020-04-15,71.9855728149414,72.00200576093,71.63233968417725,71.6651993088219,3922500,71.9855728149414
2020-04-16,72.02664947509766,72.12522834980145,71.87878429670826,71.98557337713792,3459600,72.02664947509766
2020-04-17,71.92807006835938,72.17451411962968,71.81306451572192,72.05129209399453,3528300,71.92807006835938
2020-04-20,71.81309509277344,71.91167400872165,71.74737581547463,71.90345753222549,3705200,71.81309509277344
2020-04-21,71.9034194946289,72.05128465666152,71.82949004727857,72.04306818451195,4513000,71.9034194946289
2020-04-22,71.84588623046875,71.89517250778358,71.73909720717685,71.83766976180652,3240100,71.84588623046875
2020-04-23,71.96092987060547,72.0184326470661,71.8787839424235,71.93628671888413,2587200,71.96092987060547
2020-04-24,71.93629455566406,71.97737065789619,71.85414861853307,71.92807808175098,2272600,71.93629455566406
2020-04-27,71.6816177368164,71.91984526674133,71.66518479415605,71.90341232408096,3117300,71.6816177368164
2020-04-28,71.89521789550781,71.91986731705576,71.79664527864888,71.8787912151424,3118800,71.89521789550781
2020-04-29,71.94450378417969,72.05129286496212,71.86235785532146,71.99379008802809,4867500,71.94450378417969
2020-04-30,71.88700866699219,72.05951701617546,71.87879219303109,72.03487386162547,5390100,71.88700866699219
2020-05-01,71.85735321044922,71.98081442490873,71.74211855707526,71.92319709822175,4857100,71.85735321044922
2020-05-04,71.93144989013672,71.9561421398773,71.83267461135503,71.89029195402284,7276600,71.93144989013672
2020-05-05,71.8656005859375,71.91499136584396,71.84090833589399,71.8656005859375,3625600,71.8656005859375
2020-05-06,71.54460144042969,71.84092105304464,71.49521693160071,71.80799595388514,5006600,71.54460144042969
2020-05-07,71.77506256103516,71.80798765639013,71.58575111251888,71.75860315326759,3425600,71.77506256103516
2020-05-08,71.56929779052734,71.75038270635723,71.52814612408841,71.71745760531354,3078900,71.56929779052734
2020-05-11,71.3470687866211,71.58577108467676,71.30591083598951,71.55284598013583,4344300,71.3470687866211
2020-05-12,71.57750701904297,71.66804944708382,71.42934725314147,71.50343027600164,3942700,71.57750701904297
2020-05-13,71.65980529785156,71.76681339400783,71.61865365148348,71.7256554678219,2628900,71.65980529785156
2020-05-14,71.85735321044922,71.85735321044922,71.75857795906398,71.79973588376224,2844700,71.85735321044922
2020-05-15,71.89854431152344,72.03024471897777,71.84092695321743,72.03024471897777,2871300,71.89854431152344
2020-05-18,71.76679229736328,71.93141139407967,71.66801707144386,71.93141139407967,3573700,71.76679229736328
2020-05-19,71.85735321044922,71.86557977153477,71.74211855707526,71.83265468773969,3083000,71.85735321044922
2020-05-20,72.04666137695312,72.0795864592787,71.8326514817455,71.91496732746813,4388600,72.04666137695312
2020-05-21,72.12078094482422,72.17839829814962,72.07139015638779,72.10431525540524,5762200,72.12078094482422
2020-05-22,72.14543151855469,72.1701237585972,72.11250643855905,72.1701237585972,3710300,72.14543151855469
2020-05-26,72.10430145263672,72.15369223161838,72.04668411034089,72.15369223161838,5193900,72.10430145263672
2020-05-27,72.13721466064453,72.25244932625112,72.07959732784123,72.22775708073804,7606400,72.13721466064453
2020-05-28,72.16192626953125,72.16192626953125,72.02199932086465,72.06315726097598,7381900,72.16192626953125
2020-05-29,72.36767578125,72.3841414629361,72.12897363534206,72.20305664329439,6196500,72.36767578125
2020-06-01,72.30915832519531,72.30915832519531,72.20195038784902,72.23493260555952,4345600,72.30915832519531
2020-06-02,72.36685180664062,72.36685180664062,72.26788632540654,72.30087481915123,5445500,72.36685180664062
2020-06-03,72.20194244384766,72.30915036939842,72.12771673237853,72.26791316392512,5036400,72.20194244384766
2020-06-04,72.02875518798828,72.27616585064867,71.99577297208711,72.25142604276553,6341700,72.02875518798828
2020-06-05,72.02050018310547,72.02050018310547,71.77308956371886,71.91328597847834,6465600,72.02050018310547
2020-06-08,72.0947265625,72.15245487368182,71.92979032824168,71.97926994013638,4491000,72.0947265625
2020-06-09,72.14422607421875,72.25968271835991,72.14422607421875,72.23493661583092,5445200,72.14422607421875
2020-06-10,72.44937133789062,72.44937133789062,72.16072967756364,72.27618634169443,3951600,72.44937133789062
2020-06-11,72.31736755371094,72.52354090740093,72.30911885782814,72.52354090740093,5026500,72.31736755371094
2020-06-12,72.3916244506836,72.4988386769788,72.31740502501584,72.43286165955324,4087300,72.3916244506836
2020-06-15,72.54006958007812,72.62253770588698,72.39987313701158,72.45760145426927,4486100,72.54006958007812
2020-06-16,72.44937133789062,72.64729614898395,72.39164300582523,72.64729614898395,9338500,72.44937133789062
